Gmt time,Open,High,Low,Close,Volume
04.11.2019 22:00:00.000,1.11269,1.11401,1.10635,1.10742,153935.2961
05.11.2019 22:00:00.000,1.10742,1.10928,1.10651,1.10658,124707.9111
06.11.2019 22:00:00.000,1.10658,1.10914,1.10360,1.10497,154958.2407
07.11.2019 22:00:00.000,1.10492,1.10554,1.10167,1.10176,118808.3556
08.11.2019 22:00:00.000,1.10176,1.10176,1.10176,1.10176,0
09.11.2019 22:00:00.000,1.10176,1.10176,1.10176,1.10176,0
10.11.2019 22:00:00.000,1.10230,1.10430,1.10163,1.10323,86619.7609
11.11.2019 22:00:00.000,1.10323,1.10385,1.10025,1.10088,118944.2526
12.11.2019 22:00:00.000,1.10089,1.10203,1.09953,1.10053,121585.65449999999
13.11.2019 22:00:00.000,1.10052,1.10274,1.09890,1.10204,116008.81559999999
14.11.2019 22:00:00.000,1.10202,1.10569,1.10145,1.10494,112191.4894
15.11.2019 22:00:00.000,1.10494,1.10494,1.10494,1.10494,0
16.11.2019 22:00:00.000,1.10494,1.10494,1.10494,1.10494,0
17.11.2019 22:00:00.000,1.10489,1.10899,1.10487,1.10718,115091.68299999999
18.11.2019 22:00:00.000,1.10711,1.10839,1.10626,1.10780,104791.77939999998
19.11.2019 22:00:00.000,1.10777,1.10813,1.10530,1.10723,133794.66770000002
20.11.2019 22:00:00.000,1.10723,1.10969,1.10522,1.10581,125561.43459999998
21.11.2019 22:00:00.000,1.10580,1.10872,1.10143,1.10179,179983.9703
22.11.2019 22:00:00.000,1.10179,1.10179,1.10179,1.10179,0
23.11.2019 22:00:00.000,1.10179,1.10179,1.10179,1.10179,0
24.11.2019 22:00:00.000,1.10170,1.10321,1.10035,1.10126,115410.0332
25.11.2019 22:00:00.000,1.10115,1.10256,1.10071,1.10194,112111.72510000001
26.11.2019 22:00:00.000,1.10194,1.10246,1.09922,1.09989,116458.65069999998
27.11.2019 22:00:00.000,1.09987,1.10179,1.09986,1.10067,72867.88039999998
28.11.2019 22:00:00.000,1.10059,1.10282,1.09811,1.10150,106015.9257
29.11.2019 22:00:00.000,1.10150,1.10150,1.10150,1.10150,0
30.11.2019 22:00:00.000,1.10150,1.10150,1.10150,1.10150,0
01.12.2019 22:00:00.000,1.10229,1.10907,1.10029,1.10784,132862.7052
02.12.2019 22:00:00.000,1.10782,1.10934,1.10660,1.10809,129495.5909
03.12.2019 22:00:00.000,1.10809,1.11161,1.10666,1.10775,151955.59240000002
04.12.2019 22:00:00.000,1.10772,1.11080,1.10772,1.11042,123959.9165
05.12.2019 22:00:00.000,1.11042,1.11097,1.10398,1.10543,123760.75289999998
06.12.2019 22:00:00.000,1.10543,1.10543,1.10543,1.10543,0
07.12.2019 22:00:00.000,1.10543,1.10543,1.10543,1.10543,0
08.12.2019 22:00:00.000,1.10580,1.10779,1.10533,1.10635,106468.69030000002
