Gmt time,Open,High,Low,Close,Volume
12.02.2021 22:00:00.000,1.21224,1.21224,1.21224,1.21224,0
13.02.2021 22:00:00.000,1.21224,1.21224,1.21224,1.21224,0
14.02.2021 22:00:00.000,1.21260,1.21454,1.21170,1.21301,79568.7696
15.02.2021 22:00:00.000,1.21301,1.21696,1.20952,1.21075,121742.68000000001
16.02.2021 22:00:00.000,1.21075,1.21103,1.20235,1.20403,134556.8754
17.02.2021 22:00:00.000,1.20397,1.20948,1.20359,1.20926,117257.5601
18.02.2021 22:00:00.000,1.20930,1.21447,1.20825,1.21213,118735.32439999997
19.02.2021 22:00:00.000,1.21213,1.21213,1.21213,1.21213,0
20.02.2021 22:00:00.000,1.21213,1.21213,1.21213,1.21213,0
21.02.2021 22:00:00.000,1.21205,1.21695,1.20914,1.21584,134891.8403
22.02.2021 22:00:00.000,1.21604,1.21803,1.21354,1.21502,129262.2327
23.02.2021 22:00:00.000,1.21504,1.21748,1.21093,1.21693,171924.9798
24.02.2021 22:00:00.000,1.21672,1.22435,1.21563,1.21775,220198.99560000005
25.02.2021 22:00:00.000,1.21770,1.21848,1.20624,1.20754,285022.8492
26.02.2021 22:00:00.000,1.20754,1.20754,1.20754,1.20754,0
27.02.2021 22:00:00.000,1.20754,1.20754,1.20754,1.20754,0
28.02.2021 22:00:00.000,1.20721,1.21014,1.20278,1.20500,149970.1038
01.03.2021 22:00:00.000,1.20503,1.20945,1.19918,1.20919,161647.3635
02.03.2021 22:00:00.000,1.20920,1.21134,1.20430,1.20643,187527.686
03.03.2021 22:00:00.000,1.20652,1.20674,1.19618,1.19723,229027.64489999998
04.03.2021 22:00:00.000,1.19708,1.19782,1.18935,1.19200,239823.12889999998
05.03.2021 22:00:00.000,1.19200,1.19200,1.19200,1.19200,0
06.03.2021 22:00:00.000,1.19200,1.19200,1.19200,1.19200,0
07.03.2021 22:00:00.000,1.19198,1.19325,1.18444,1.18480,188806.8651
08.03.2021 22:00:00.000,1.18476,1.19159,1.18357,1.19019,188367.0159
09.03.2021 22:00:00.000,1.19020,1.19299,1.18691,1.19293,159711.12050000002
10.03.2021 22:00:00.000,1.19293,1.19901,1.19159,1.19886,168827.22980000003
11.03.2021 22:00:00.000,1.19886,1.19887,1.19102,1.19562,151044.6261
12.03.2021 22:00:00.000,1.19562,1.19562,1.19562,1.19562,0
13.03.2021 22:00:00.000,1.19562,1.19562,1.19562,1.19562,0
14.03.2021 21:00:00.000,1.19480,1.19677,1.19112,1.19308,123894.27930000001
15.03.2021 21:00:00.000,1.19308,1.19520,1.18821,1.19029,125588.86739999999
16.03.2021 21:00:00.000,1.19029,1.19859,1.18863,1.19800,131047.67800000003
17.03.2021 21:00:00.000,1.19807,1.19890,1.19064,1.19166,180483.5611
18.03.2021 21:00:00.000,1.19166,1.19374,1.18741,1.19049,143525.3594
19.03.2021 21:00:00.000,1.19049,1.19049,1.19049,1.19049,0
20.03.2021 21:00:00.000,1.19049,1.19049,1.19049,1.19049,0
21.03.2021 21:00:00.000,1.18773,1.19470,1.18741,1.19329,116136.21939999999
22.03.2021 21:00:00.000,1.19327,1.19409,1.18423,1.18506,117594.06829999998
23.03.2021 21:00:00.000,1.18508,1.18540,1.18098,1.18139,123018.56390000001
24.03.2021 21:00:00.000,1.18139,1.18279,1.17619,1.17647,128842.52549999999
25.03.2021 21:00:00.000,1.17644,1.18052,1.17644,1.17952,99582.42389999998
26.03.2021 21:00:00.000,1.17952,1.17952,1.17952,1.17952,0
27.03.2021 21:00:00.000,1.17952,1.17952,1.17952,1.17952,0
28.03.2021 21:00:00.000,1.17971,1.17971,1.17609,1.17660,113621.53469999999
29.03.2021 21:00:00.000,1.17658,1.17741,1.17114,1.17174,87951.3868
30.03.2021 21:00:00.000,1.17174,1.17600,1.17043,1.17313,100224.07910000002
31.03.2021 21:00:00.000,1.17311,1.17802,1.17129,1.17779,98873.8593
01.04.2021 21:00:00.000,1.17788,1.17869,1.17494,1.17645,45614.75579999999
02.04.2021 21:00:00.000,1.17645,1.17645,1.17645,1.17645,0
03.04.2021 21:00:00.000,1.17645,1.17645,1.17645,1.17645,0
04.04.2021 21:00:00.000,1.17604,1.18198,1.17380,1.18145,57934.1344
05.04.2021 21:00:00.000,1.18147,1.18779,1.17953,1.18764,91314.30470000001
06.04.2021 21:00:00.000,1.18763,1.19150,1.18610,1.18707,99156.12909999999
07.04.2021 21:00:00.000,1.18702,1.19275,1.18610,1.19141,86427.42540000001
08.04.2021 21:00:00.000,1.19140,1.19204,1.18672,1.19025,85588.7552
09.04.2021 21:00:00.000,1.19025,1.19025,1.19025,1.19025,0
10.04.2021 21:00:00.000,1.19025,1.19025,1.19025,1.19025,0
11.04.2021 21:00:00.000,1.18936,1.19192,1.18713,1.19110,86504.17259999999
12.04.2021 21:00:00.000,1.19110,1.19560,1.18783,1.19488,108707.4051
13.04.2021 21:00:00.000,1.19488,1.19875,1.19474,1.19803,96473.6795
14.04.2021 21:00:00.000,1.19803,1.19935,1.19563,1.19682,98012.4313
15.04.2021 21:00:00.000,1.19705,1.19949,1.19506,1.19888,81941.91489999999
16.04.2021 21:00:00.000,1.19888,1.19888,1.19888,1.19888,0
17.04.2021 21:00:00.000,1.19888,1.19888,1.19888,1.19888,0
